4K-8K,#genre#
咪咕体育,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕足球,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕善跑,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8
睛彩竞技,http://111.193.234.224:8888/udp/239.3.1.125:8001$北京联通组播
睛彩篮球,http://111.193.234.224:8888/udp/239.3.1.126:8001$北京联通组播
睛彩羽毛球,http://111.193.234.224:8888/udp/239.3.1.127:8001$北京联通组播
睛彩广场舞,http://111.193.234.224:8888/udp/239.3.1.128:8001$北京联通组播
纬来体育,https://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
超级体育,http://[2409:8087:74d9:21::6]:80/270000001128/9900000020/index.m3u8
精品体育,http://[2409:8087:74d9:21::6]:80/270000001128/9900000102/index.m3u8
劲爆体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
爱体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IASHttpSessionId=OTT19019320240419154124000281
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8
Now Sports 618 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=now-sports-618
Now Sports 619 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=now-sports-619
Now Lucky 688 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=now-lucky-688
咪咕 4K 欧洲杯 1,http://129.226.149.79:4785/html/freetest0321.php?access_token=test1208faku&id=Slive01
咪咕 4K 欧洲杯 2,http://129.226.149.79:4785/html/freetest0321.php?access_token=test1208faku&id=Slive02
咪咕 4K 欧洲杯 3,http://129.226.149.79:4785/html/freetest0321.php?access_token=test1208faku&id=Slive03
咪咕 HD 欧洲杯 1,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕 HD 欧洲杯 2,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕 HD 欧洲杯 3,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
红牛TV,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8
TNT Sport 1,https://tv.iill.top/beesport/TNT_Sports_1
TNT Sport 2,https://tv.iill.top/beesport/TNT_Sports_2
TNT Sport 3,https://tv.iill.top/beesport/TNT_Sports_3
TNT Sport 4,https://tv.iill.top/beesport/TNT_Sports_4
Sky Sports Football,https://tv.iill.top/beesport/Sky_Sports_Football_Live_TV
Sky Sports Main Event,https://tv.iill.top/beesport/Sky_Sports_Main_Event
Sky Sports Premier League,https://tv.iill.top/beesport/Sky_Sports_Premier_League
Sky Sports Action,https://tv.iill.top/beesport/Sky_Sports_Action_Live_TV
Sky Sports Mix,https://tv.iill.top/beesport/Sky_Sports_Mix_Live_TV
Sky Sports Arena,https://tv.iill.top/beesport/Sky_Sports_Arena_Live_TV
Sky Sports News,https://tv.iill.top/beesport/Sky_Sports_News_Live_TV
Sky Sports Cricket,https://tv.iill.top/beesport/Sky_Sports_Cricket_Live_TV
Sky Sports Tennis,https://tv.iill.top/beesport/Sky_Sports_Tennis
Sky Sports F1,https://tv.iill.top/beesport/Sky_Sports_F1_Live_TV
Sky Sports Golf,https://tv.iill.top/beesport/Sky_Sports_Golf_Live_TV
Sky Sports Racing,https://tv.iill.top/beesport/Sky_Sports_Racing_Live_TV
Tennis Channel,https://tv.iill.top/beesport/Tennis_Channel_Live_TV
LaLiga TV,https://tv.iill.top/beesport/La_Liga_TV_Live_TV
DAZN,https://tv.iill.top/beesport/DAZN_Live_TV
Bein Sports USA,https://tv.iill.top/beesport/Bein_Sports_USA_Live_TV
Bein Sports English 2,https://tv.iill.top/beesport/Bein_Sports_English_2_Live_TV
SuperSport Premier League,https://tv.iill.top/beesport/SuperSport_Premier_League_Live_TV
SuperSport LaLiga,https://tv.iill.top/beesport/SuperSport_LaLiga_Live_TV
SuperSport Action,https://tv.iill.top/beesport/SuperSport_Action_Live_TV
SuperSport Blitz,https://tv.iill.top/beesport/SuperSport_Blitz_Live_TV
SuperSport Cricket,https://tv.iill.top/beesport/SuperSport_Cricket_Live_TV
SuperSport Football,https://tv.iill.top/beesport/SuperSport_Football_Live_TV
SuperSport Golf,https://tv.iill.top/beesport/SuperSport_Golf_Live_TV
SuperSport Rugby,https://tv.iill.top/beesport/SuperSport_Rugby_Live_TV
SuperSport Tennis,https://tv.iill.top/beesport/SuperSport_Tennis_Live_TV
Variety 1,https://tv.iill.top/beesport/Variety_1_Live_TV
Variety 2,https://tv.iill.top/beesport/Variety_2_Live_TV
Variety 3,https://tv.iill.top/beesport/Variety_3_Live_TV
Variety 4,https://tv.iill.top/beesport/Variety_4_Live_TV
Eurosport 1,https://tv.iill.top/beesport/Eurosport_1_Live_TV
Eurosport 2,https://tv.iill.top/beesport/Eurosport_2_Live_TV
Premier Sports 1,https://tv.iill.top/beesport/Premier_Sports_1
Premier Sports 2,https://tv.iill.top/beesport/Premier_Sports_2
Golf Channel,https://tv.iill.top/beesport/Golf_Channel_Live_TV
MLB Network,https://tv.iill.top/beesport/MLB_Network_Live_TV
NBA TV,https://tv.iill.top/beesport/NBA_TV_Live_TV
NFL Network,https://tv.iill.top/beesport/NFL_Network_Live_TV
NFL Redzone,https://tv.iill.top/beesport/NFL_REDZONE_Live_TV
NHL Network,https://tv.iill.top/beesport/NHL_Network_Live_TV
WWE,https://tv.iill.top/beesport/WWE_Live_TV
Willow Cricket,https://tv.iill.top/beesport/Willow_Cricket_Live_TV
Willow Extra,https://tv.iill.top/beesport/Willow_Extra_Live_TV
World Fishing Network,https://tv.iill.top/beesport/World_Fishing_Network_Live_TV
Fight Network,https://tv.iill.top/beesport/Fight_Network_Live_TV
ESPN,https://tv.iill.top/beesport/ESPN_Live_TV
ESPN 2,https://tv.iill.top/beesport/ESPN_2_Live_TV
ESPN News,https://tv.iill.top/beesport/ESPN_News_Live_TV
ESPN U,https://tv.iill.top/beesport/ESPN_U_Live_TV
MUTV,https://tv.iill.top/beesport/MUTV_Live_TV
LFC TV,https://tv.iill.top/beesport/LFC_TV_Live_TV
ACC Network,https://tv.iill.top/beesport/ACC_Network_Live_TV
CBS Sports Network,https://tv.iill.top/beesport/CBS_Sports_Network_Live_TV
Fox Sports 1,https://tv.iill.top/beesport/Fox_Sports_1_Live_TV
Fox Sports 2,https://tv.iill.top/beesport/Fox_Sports_2_Live_TV
游戏赛事,#genre#
「B站」CS 2,http://live.iill.top/bilibili.php?id=21622811
「B站」英雄联盟,http://live.iill.top/bilibili.php?id=6
「虎牙」英雄联盟 𝟙,http://live.iill.top/huya.php?id=660000
「虎牙」英雄联盟 𝟚StorytellerFan,http://live.iill.top/huya.php?id=660001
「斗鱼」英雄联盟 𝟙,http://live.iill.top/douyu.php?id=288016
「斗鱼」英雄联盟 𝟚,http://live.iill.top/douyu.php?id=424559
「B站」英雄联盟•手游,http://live.iill.top/bilibili.php?id=23138275
「B站」王者荣耀 𝟙,http://live.iill.top/bilibili.php?id=55
「B站」王者荣耀 𝟚,http://live.iill.top/bilibili.php?id=21654762
「虎牙」王者荣耀 𝟙,http://live.iill.top/huya.php?id=660002
「虎牙」王者荣耀 𝟚,http://live.iill.top/huya.php?id=660164
「斗鱼」王者荣耀 𝟙,http://live.iill.top/douyu.php?id=1863767
「斗鱼」王者荣耀 𝟚,http://live.iill.top/douyu.php?id=1984839
「B站」绝地求生,http://live.iill.top/bilibili.php?id=98
「虎牙」绝地求生 𝟙,http://live.iill.top/huya.php?id=660004
「虎牙」绝地求生 𝟚,http://live.iill.top/huya.php?id=660005
「斗鱼」绝地求生,http://live.iill.top/douyu.php?id=100
「斗鱼」绝地地图,http://live.iill.top/douyu.php?id=5818871
「虎牙」和平精英,http://live.iill.top/huya.php?id=660006
「斗鱼」和平精英,http://live.iill.top/douyu.php?id=999
「虎牙」金铲铲之战,http://live.iill.top/huya.php?id=660579
「斗鱼」金铲铲之战,http://live.iill.top/douyu.php?id=9715241
「虎牙」DOTA2,http://live.iill.top/huya.php?id=660118皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
「斗鱼」DOTA2,http://live.iill.top/douyu.php?id=3811559
「斗鱼」云顶之弈,http://live.iill.top/douyu.php?id=522423
「虎牙」永劫无间,http://live.iill.top/huya.php?id=660115
「斗鱼」永劫无间,http://live.iill.top/huya.php?id=9662891
「B站」使命召唤•手游,http://live.iill.top/bilibili.php?id=22741849
「虎牙」使命召唤•手游,http://live.iill.top/huya.php?id=11718629
「斗鱼」使命召唤•手游,http://live.iill.top/douyu.php?id=9223245
「虎牙」穿越火线,http://live.iill.top/huya.php?id=660101
「斗鱼」穿越火线 𝟙,http://live.iill.top/douyu.php?id=605964
「斗鱼」穿越火线 𝟚,http://live.iill.top/douyu.php?id=5388537
「虎牙」穿越火线•手游,http://live.iill.top/huya.php?id=660102
「B站」第五人格,http://live.iill.top/bilibili.php?id=5555
「虎牙」第五人格,http://live.iill.top/huya.php?id=idvesports
「斗鱼」第五人格,http://live.iill.top/douyu.php?id=3226194
「虎牙」逆战,http://live.iill.top/huya.php?id=nsl2021
「B站」无畏契约,http://live.iill.top/bilibili.php?id=22908869
「虎牙」无畏契约,http://live.iill.top/huya.php?id=660679
「斗鱼」无畏契约,http://live.iill.top/douyu.php?id=4585645
「斗鱼」原神,http://live.iill.top/douyu.php?id=10853239
「B站」QQ飞车•手游,http://live.iill.top/bilibili.php?id=21743919
「斗鱼」QQ飞车•手游,http://live.iill.top/douyu.php?id=5040227
「斗鱼」梦幻西游·手游,http://live.iill.top/huya.php?id=9163712
「斗鱼」街霸,http://live.iill.top/huya.php?id=11437
「B站」JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
「斗鱼」JJ斗地主,http://live.iill.top/douyu.php?id=488743
「斗鱼」我的世界,http://live.iill.top/douyu.php?id=738878
「斗鱼」FIFA,http://live.iill.top/douyu.php?id=7692166
「斗鱼」火影忍者,http://live.iill.top/douyu.php?id=1997723
「斗鱼」跑跑卡丁车,http://live.iill.top/douyu.php?id=7722576
「斗鱼」跑跑卡丁车•手游,http://live.iill.top/douyu.php?id=6672862
咪咕直播,#genre#
赛事播01,http://pan.taokee.vip:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
赛事播02,http://pan.taokee.vip:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
赛事播03,http://pan.taokee.vip:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
赛事播04,http://pan.taokee.vip:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
赛事播05,http://pan.taokee.vip:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
赛事播06,http://pan.taokee.vip:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
赛事播07,http://pan.taokee.vip:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
赛事播08,http://pan.taokee.vip:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
赛事播09,http://pan.taokee.vip:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
赛事播10,http://pan.taokee.vip:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
赛事播11,http://pan.taokee.vip:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
赛事播12,http://pan.taokee.vip:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
赛事播13,http://pan.taokee.vip:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
赛事播14,http://pan.taokee.vip:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
赛事播15,http://pan.taokee.vip:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
赛事播16,http://pan.taokee.vip:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
赛事播17,http://pan.taokee.vip:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
赛事播18,http://pan.taokee.vip:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
赛事播19,http://pan.taokee.vip:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
赛事播20,http://pan.taokee.vip:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
赛事播21,http://pan.taokee.vip:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
赛事播22,http://pan.taokee.vip:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
赛事播23,http://pan.taokee.vip:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
赛事播24,http://pan.taokee.vip:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
赛事播25,http://pan.taokee.vip:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
赛事播26,http://pan.taokee.vip:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
赛事播27,http://pan.taokee.vip:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
赛事播28,http://pan.taokee.vip:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
赛事播29,http://pan.taokee.vip:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
赛事播30,http://pan.taokee.vip:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
赛事播31,http://pan.taokee.vip:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
赛事播32,http://pan.taokee.vip:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
赛事播33,http://pan.taokee.vip:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
赛事播34,http://pan.taokee.vip:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
赛事播35,http://pan.taokee.vip:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
赛事播36,http://pan.taokee.vip:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
赛事播37,http://pan.taokee.vip:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
赛事播38,http://pan.taokee.vip:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
赛事播39,http://pan.taokee.vip:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
赛事播40,http://pan.taokee.vip:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
赛事播41,http://pan.taokee.vip:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
赛事播42,http://pan.taokee.vip:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
赛事播43,http://pan.taokee.vip:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
赛事播44,http://pan.taokee.vip:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
赛事播45,http://pan.taokee.vip:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
赛事播46,http://pan.taokee.vip:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
赛事播47,http://pan.taokee.vip:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
赛事播48,http://pan.taokee.vip:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
赛事播49,http://pan.taokee.vip:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
赛事播50,http://pan.taokee.vip:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
赛事播51,http://pan.taokee.vip:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
赛事播52,http://pan.taokee.vip:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
赛事播53,http://pan.taokee.vip:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
赛事壹4K,http://pan.taokee.vip:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
赛事贰4K,http://pan.taokee.vip:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
埋堆堆,#genre#
埋堆堆1,https://www.goodiptv.club/huya/23749096
埋堆堆2,https://www.goodiptv.club/huya/23735126
埋堆堆3,https://www.goodiptv.club/huya/23865152
埋堆堆4,https://www.goodiptv.club/huya/23903196
埋堆堆5,https://www.goodiptv.club/huya/23740156
埋堆堆6,https://www.goodiptv.club/huya/23728660
埋堆堆7,https://www.goodiptv.club/huya/23735153
埋堆堆8,https://www.goodiptv.club/huya/23865058
埋堆堆9,https://www.goodiptv.club/huya/23734183
埋堆堆10,https://www.goodiptv.club/huya/23749068
埋堆堆11,https://www.goodiptv.club/huya/23865036
埋堆堆12,https://www.goodiptv.club/huya/23740162
埋堆堆13,https://www.goodiptv.club/huya/23829474
埋堆堆14,https://www.goodiptv.club/huya/23863833
埋堆堆15,https://www.goodiptv.club/huya/23903106
埋堆堆16,https://www.goodiptv.club/huya/23865025
埋堆堆17,https://www.goodiptv.club/huya/23728689
埋堆堆18,https://www.goodiptv.club/huya/23824171
埋堆堆19,https://www.goodiptv.club/huya/23860057
埋堆堆20,https://www.goodiptv.club/huya/23865072
埋堆堆21,https://www.goodiptv.club/huya/23734176
埋堆堆22,https://www.goodiptv.club/huya/23728651
埋堆堆23,https://www.goodiptv.club/huya/23734246
埋堆堆24,https://www.goodiptv.club/huya/23865179
埋堆堆25,https://www.goodiptv.club/huya/23734196
埋堆堆26,https://www.goodiptv.club/huya/23734211
埋堆堆27,https://www.goodiptv.club/huya/23865086
埋堆堆28,https://www.goodiptv.club/huya/23863796
埋堆堆29,https://www.goodiptv.club/huya/23863822
埋堆堆30,https://www.goodiptv.club/huya/23749083
埋堆堆31,https://www.goodiptv.club/huya/23734243
埋堆堆32,https://www.goodiptv.club/huya/23864480
埋堆堆33,https://www.goodiptv.club/huya/23746486
埋堆堆34,https://www.goodiptv.club/huya/23860049
埋堆堆35,https://www.goodiptv.club/huya/23749074
埋堆堆36,https://www.goodiptv.club/huya/23863882
埋堆堆37,https://www.goodiptv.club/huya/23863778
埋堆堆38,https://www.goodiptv.club/huya/23824164
埋堆堆39,https://www.goodiptv.club/huya/23829537
埋堆堆40,https://www.goodiptv.club/huya/23863809
埋堆堆41,https://www.goodiptv.club/huya/23865096
埋堆堆42,https://www.goodiptv.club/huya/23863804
埋堆堆43,https://www.goodiptv.club/huya/23728630
埋堆堆44,https://www.goodiptv.club/huya/23863895
埋堆堆45,https://www.goodiptv.club/huya/23863787
埋堆堆46,https://www.goodiptv.club/huya/23728637
埋堆堆47,https://www.goodiptv.club/huya/23865142
埋堆堆48,https://www.goodiptv.club/huya/23903085
埋堆堆49,https://www.goodiptv.club/huya/23903183
埋堆堆50,https://www.goodiptv.club/huya/23728647
埋堆堆51,https://www.goodiptv.club/huya/23746691
埋堆堆52,https://www.goodiptv.club/huya/23829447
埋堆堆53,https://www.goodiptv.club/huya/23728693
埋堆堆54,https://www.goodiptv.club/huya/23903130
埋堆堆55,https://www.goodiptv.club/huya/23734223
埋堆堆56,https://www.goodiptv.club/huya/23734169
埋堆堆57,https://www.goodiptv.club/huya/23865124
埋堆堆58,https://www.goodiptv.club/huya/23865186
埋堆堆59,https://www.goodiptv.club/huya/23902225
埋堆堆60,https://www.goodiptv.club/huya/23903164
埋堆堆61,https://www.goodiptv.club/huya/23728674
斗鱼轮播,#genre#
警匪电影,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
香港经典,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
国外大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.m3u8
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
生死狙击,http://tc-tct.douyucdn2.cn/dyliveflv1a/7439056rYiHdgWPW_2000.m3u8
穿越火线1,http://tc-tct.douyucdn2.cn/dyliveflv1a/605964rzzgGEOZHr_2000.m3u8
穿越火线2,http://tc-tct.douyucdn2.cn/dyliveflv1a/999rx47n2pp8pKD_2000.m3u8
小品轮播,http://tc-tct.douyucdn2.cn/dyliveflv1a/10153463r0oBSmAG.m3u8
游戏轮播1,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.m3u8
游戏轮播2,http://tc-tct.douyucdn2.cn/dyliveflv1a/9662891rlaeIAP3A_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.m3u8
周星驰,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1a/7722576rWHyhVf6Z_2000.m3u8
CF手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/868191rjy69PsEAz_2000.m3u8
QQ飞车,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.m3u8
绝地求生,http://tc-tct.douyucdn2.cn/dyliveflv1a/100rPCLP_2000.m3u8
DOTA2,http://tc-tct.douyucdn2.cn/dyliveflv1a/288016rlols5_2000.m3u8
游戏频道2,http://tc-tct.douyucdn2.cn/dyliveflv1a/3226194r73pCQamR_2000.m3u8
狼人杀,http://tc-tct.douyucdn2.cn/dyliveflv1a/4615959rUFUtiJ3v.m3u8
CSGO,http://tc-tct.douyucdn2.cn/dyliveflv1a/668668rKGc0VsmNo.m3u8
天涯明月刀,http://tc-tct.douyucdn2.cn/dyliveflv1a/447646rHZDeSGn5D_2000.m3u8
香港经典,http://open-tct.douyucdn2.cn/live/122402rK7MO9bXSq.m3u8
穿越火线,http://tc-tct.douyucdn2.cn/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
和平精英·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
梦幻西游·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/9163712rMgvzHPS8.flv?wsAuth=08386df29327fb79ef1cf360dd01e99c&token=cpn-androidmpro-0-9163712-b202112df1a8ff8ce762e1d3561b3623df9da0ea0a74880e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1/7722576rWHyhVf6Z_2000.flv?wsAuth=05a690d94290609839e7c868f44fbc3d&token=cpn-androidmpro-0-7722576-6b878e1c279c4ee5468d3b8183a8170664764100093885bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
QQ飞车·手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=0654cc930e81f0d2b58264196ded38af&token=cpn-androidmpro-0-5040227-432528579fe947129e217c8f3c39d0a94c81c1426c347bfb&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
CF·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/868191rjy69PsEAz_2000.flv?wsAuth=63d571126613feca6067da321aaf2df2&token=cpn-androidmpro-0-868191-846aacab1859214c037e4d0c263121580403540feea39901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
跑跑卡丁车·手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
